GMLID;LocalId;Namespace;Version;NatlStationCode;Name;Municipality;EUStationCode;ActivityBegin;ActivityEnd;Latitude;Longitude;SRSName;Altitude;AltitudeUnit;AreaClassification;BelongsTo
STA-FR34024;STA-FR34024;FR.LCSQA-INERIS.AQ;2;FR34024;Jou� l�s Tours;JOU�-L�S-TOURS;FR34024;1999-08-01T00:00:00+01:00;;47.34414;0.653778;urn:ogc:def:crs:EPSG::4326;90;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR12013;STA-FR12013;FR.LCSQA-INERIS.AQ;2;FR12013;Toulouse Ferry STCM;TOULOUSE;FR12013;1991-01-01T00:00:00+01:00;2021-01-01T00:00:00+01:00;43.632465;1.432011;urn:ogc:def:crs:EPSG::4326;140;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR82514;STA-FR82514;FR.LCSQA-INERIS.AQ;1;FR82514;Besancon Madeleine;BESAN�ON;FR82514;2014-01-13T00:00:00+01:00;2014-12-16T00:00:00+01:00;47.240993;6.018156;urn:ogc:def:crs:EPSG::4326;255;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR82010;STA-FR82010;FR.LCSQA-INERIS.AQ;2;FR82010;Montb�liard centre;MONTB�LIARD;FR82010;2001-05-01T00:00:00+01:00;;47.510307;6.794;urn:ogc:def:crs:EPSG::4326;331;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR31013;STA-FR31013;FR.LCSQA-INERIS.AQ;3;FR31013;BILLERE;BILL�RE;FR31013;1998-11-16T00:00:00+01:00;;43.3108;-0.391543;urn:ogc:def:crs:EPSG::4326;197;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR24040;STA-FR24040;FR.LCSQA-INERIS.AQ;3;FR24040;Cheiron;COURSEGOULES;FR24040;2014-12-16T00:00:00+01:00;;43.791912;7.048276;urn:ogc:def:crs:EPSG::4326;994;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR22054;STA-FR22054;FR.LCSQA-INERIS.AQ;2;FR22054;Station de FORBACH;FORBACH;FR22054;2011-10-14T00:00:00+01:00;;49.18742;6.910867;urn:ogc:def:crs:EPSG::4326;233;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR23004;STA-FR23004;FR.LCSQA-INERIS.AQ;2;FR23004;PASTEUR;DONGES;FR23004;1984-06-15T00:00:00+01:00;;47.317345;-2.07333;urn:ogc:def:crs:EPSG::4326;10;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR035A
STA-FR07203;STA-FR07203;FR.LCSQA-INERIS.AQ;1;FR07203;La Monnerie;LA MONNERIE-LE-MONTEL;FR07203;2014-01-03T00:00:00+01:00;2017-01-01T00:00:00+01:00;45.86876;3.60328;urn:ogc:def:crs:EPSG::4326;579;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR41022;STA-FR41022;FR.LCSQA-INERIS.AQ;2;FR41022;AJACCIO DIAMANT;AJACCIO;FR41022;2008-09-24T00:00:00+01:00;2019-01-04T00:00:00+01:00;41.918304;8.736778;urn:ogc:def:crs:EPSG::4326;12;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR065A
STA-FR31008;STA-FR31008;FR.LCSQA-INERIS.AQ;3;FR31008;LE TEMPLE;LE TEMPLE;FR31008;1997-10-10T00:00:00+01:00;;44.86581;-0.94;urn:ogc:def:crs:EPSG::4326;43;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR03004;STA-FR03004;FR.LCSQA-INERIS.AQ;2;FR03004;MARSEILLE PLOMBIERES;MARSEILLE 14E ARRONDISSEMENT;FR03004;1982-01-15T00:00:00+01:00;2017-12-09T00:00:00+01:00;43.31543;5.386739;urn:ogc:def:crs:EPSG::4326;21;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR10028;STA-FR10028;FR.LCSQA-INERIS.AQ;2;FR10028;Gravelines PC/Drire;GRAVELINES;FR10028;2009-03-19T00:00:00+01:00;2024-12-27T00:00:00+01:00;50.98106;2.14317;urn:ogc:def:crs:EPSG::4326;3;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR09009;STA-FR09009;FR.LCSQA-INERIS.AQ;1;FR09009;Place du Marche;POITIERS;FR09009;1995-09-01T00:00:00+01:00;2014-01-01T00:00:00+01:00;46.58305;0.344889;urn:ogc:def:crs:EPSG::4326;112;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR01063;STA-FR01063;FR.LCSQA-INERIS.AQ;2;FR01063;Ser�mange-Erzange;SER�MANGE-ERZANGE;FR01063;2013-01-07T00:00:00+01:00;2024-01-01T00:00:00+01:00;49.321335;6.103931;urn:ogc:def:crs:EPSG::4326;170;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR02019;STA-FR02019;FR.LCSQA-INERIS.AQ;2;FR02019;Vitrolles;VITROLLES;FR02019;1982-04-01T00:00:00+01:00;2020-02-19T00:00:00+01:00;43.44603;5.254136;urn:ogc:def:crs:EPSG::4326;86;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR29429;STA-FR29429;FR.LCSQA-INERIS.AQ;2;FR29429;RIVE DE GIER;RIVE-DE-GIER;FR29429;1998-12-11T00:00:00+01:00;2024-01-03T00:00:00+01:00;45.533424;4.623939;urn:ogc:def:crs:EPSG::4326;259;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR05070;STA-FR05070;FR.LCSQA-INERIS.AQ;2;FR05070;Harfleur Ecole Coty;HARFLEUR;FR05070;1998-04-15T00:00:00+01:00;;49.505;0.201694;urn:ogc:def:crs:EPSG::4326;15;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR39002;STA-FR39002;FR.LCSQA-INERIS.AQ;1;FR39002;Lycee Schoelcher;FORT-DE-FRANCE;FR39002;2000-12-09T00:00:00+01:00;2015-11-01T00:00:00+01:00;14.603139;-61.07789;urn:ogc:def:crs:EPSG::4326;44;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR062A
STA-FR23182;STA-FR23182;FR.LCSQA-INERIS.AQ;2;FR23182;SOURCES;LE MANS;FR23182;2007-01-03T00:00:00+01:00;;47.971146;0.221356;urn:ogc:def:crs:EPSG::4326;84;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR035A
STA-FR16041;STA-FR16041;FR.LCSQA-INERIS.AQ;2;FR16041;Strasbourg Sud 2;GEISPOLSHEIM;FR16041;2008-09-30T00:00:00+01:00;;48.5157;7.687819;urn:ogc:def:crs:EPSG::4326;144;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR09015;STA-FR09015;FR.LCSQA-INERIS.AQ;5;FR09015;Les Couronneries;POITIERS;FR09015;1997-08-06T00:00:00+01:00;;46.58696;0.358458;urn:ogc:def:crs:EPSG::4326;119;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR19503;STA-FR19503;FR.LCSQA-INERIS.AQ;1;FR19503;Lorient Rue de Belgique;LORIENT;FR19503;2010-01-01T00:00:00+01:00;2014-12-12T00:00:00+01:00;47.75947;-3.380389;urn:ogc:def:crs:EPSG::4326;30;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR072A
STA-FR06022;STA-FR06022;FR.LCSQA-INERIS.AQ;1;FR06022;Station SNET;HORNAING;FR06022;2009-01-06T00:00:00+01:00;2016-02-11T00:00:00+01:00;50.36641;3.33942;urn:ogc:def:crs:EPSG::4326;22;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR05504;STA-FR05504;FR.LCSQA-INERIS.AQ;1;FR05504;Le Havre Pasteur;LE HAVRE;FR05504;2018-02-08T00:00:00+01:00;2019-12-20T00:00:00+01:00;49.5032;0.1301;urn:ogc:def:crs:EPSG::4326;70;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR12001;STA-FR12001;FR.LCSQA-INERIS.AQ;2;FR12001;COLOMIERS;COLOMIERS;FR12001;1992-01-13T00:00:00+01:00;2017-04-13T00:00:00+01:00;43.620003;1.3475;urn:ogc:def:crs:EPSG::4326;154;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR03063;STA-FR03063;FR.LCSQA-INERIS.AQ;1;FR03063;TOULON ARSENAL;TOULON;FR03063;1998-03-20T00:00:00+01:00;2015-12-17T00:00:00+01:00;43.124584;5.924399;urn:ogc:def:crs:EPSG::4326;2;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR18043;STA-FR18043;FR.LCSQA-INERIS.AQ;2;FR18043;Faiencerie Creil;CREIL;FR18043;2004-02-22T00:00:00+01:00;;49.259552;2.474397;urn:ogc:def:crs:EPSG::4326;34;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR34013;STA-FR34013;FR.LCSQA-INERIS.AQ;2;FR34013;Gambetta;ORL�ANS;FR34013;1999-02-01T00:00:00+01:00;;47.90708;1.901139;urn:ogc:def:crs:EPSG::4326;117;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR04024;STA-FR04024;FR.LCSQA-INERIS.AQ;2;FR04024;GONESSE;GONESSE;FR04024;2004-06-22T00:00:00+01:00;;48.99083;2.444722;urn:ogc:def:crs:EPSG::4326;65;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR004A
STA-FR03064;STA-FR03064;FR.LCSQA-INERIS.AQ;2;FR03064;LA VALETTE/LA GARDE;LA VALETTE-DU-VAR;FR03064;1999-07-17T00:00:00+01:00;;43.135902;6.011513;urn:ogc:def:crs:EPSG::4326;64;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR34084;STA-FR34084;FR.LCSQA-INERIS.AQ;1;FR34084;St_Pierre_des_Corps;SAINT-PIERRE-DES-CORPS;FR34084;2013-01-01T00:00:00+01:00;2014-01-01T00:00:00+01:00;47.38944;0.7225;urn:ogc:def:crs:EPSG::4326;50;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR18048;STA-FR18048;FR.LCSQA-INERIS.AQ;1;FR18048;CROUY;CROUY;FR18048;2012-01-01T00:00:00+01:00;2016-03-30T00:00:00+01:00;49.403618;3.361543;urn:ogc:def:crs:EPSG::4326;48;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR38019;STA-FR38019;FR.LCSQA-INERIS.AQ;1;FR38019;Boulevard Jean Jaur�s;SAINT-DENIS;FR38019;2014-02-15T00:00:00+01:00;2015-02-20T00:00:00+01:00;-20.8935;55.470806;urn:ogc:def:crs:EPSG::4326;41;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR060A
STA-FR25503;STA-FR25503;FR.LCSQA-INERIS.AQ;1;FR25503;Petit-Couronne Laennec- reporting 25503;PETIT-COURONNE;FR25503;2011-05-13T00:00:00+01:00;2014-12-27T00:00:00+01:00;49.3793;1.0304;urn:ogc:def:crs:EPSG::4326;42;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR02033;STA-FR02033;FR.LCSQA-INERIS.AQ;2;FR02033;Martigues  Couronne;MARTIGUES;FR02033;1976-10-01T00:00:00+01:00;2020-02-20T00:00:00+01:00;43.339893;5.058827;urn:ogc:def:crs:EPSG::4326;47;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR34108;STA-FR34108;FR.LCSQA-INERIS.AQ;2;FR34108;Bazoches_CC;BAZOCHES-LES-GALLERANDES;FR34108;2019-02-01T00:00:00+01:00;;48.166058;2.044028;urn:ogc:def:crs:EPSG::4326;130;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR31003;STA-FR31003;FR.LCSQA-INERIS.AQ;2;FR31003;BORDEAUX-BASTIDE;BORDEAUX;FR31003;1998-01-16T00:00:00+01:00;2024-01-09T00:00:00+01:00;44.849648;-0.544995;urn:ogc:def:crs:EPSG::4326;3;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR07011;STA-FR07011;FR.LCSQA-INERIS.AQ;1;FR07011;Aurillac Centre;AURILLAC;FR07011;1991-11-01T00:00:00+01:00;2015-12-30T00:00:00+01:00;44.923164;2.436778;urn:ogc:def:crs:EPSG::4326;640;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR11022;STA-FR11022;FR.LCSQA-INERIS.AQ;1;FR11022;Armentieres Centre;ARMENTIERES;FR11022;2004-01-01T00:00:00+01:00;2016-12-20T00:00:00+01:00;50.68719;2.88004;urn:ogc:def:crs:EPSG::4326;19;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR37001;STA-FR37001;FR.LCSQA-INERIS.AQ;2;FR37001;ST de Baie mahault;BAIE-MAHAULT;FR37001;2003-11-21T00:00:00+01:00;;16.257307;-61.591724;urn:ogc:def:crs:EPSG::4326;18;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR064A
STA-FR26094;STA-FR26094;FR.LCSQA-INERIS.AQ;1;FR26094;Dijon Ardennes;DIJON;FR26094;2023-01-01T00:00:00+01:00;;47.351368;5.070706;urn:ogc:def:crs:EPSG::4326;238;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR05501;STA-FR05501;FR.LCSQA-INERIS.AQ;2;FR05501;Gonfreville Pissoti�re � Madame;ROGERVILLE;FR05501;2007-01-05T00:00:00+01:00;;49.4975;0.2531;urn:ogc:def:crs:EPSG::4326;6;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR10034;STA-FR10034;FR.LCSQA-INERIS.AQ;2;FR10034;Grande-synthe;GRANDE-SYNTHE;FR10034;2009-07-23T00:00:00+01:00;;51.02446;2.30215;urn:ogc:def:crs:EPSG::4326;3;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR23229;STA-FR23229;FR.LCSQA-INERIS.AQ;1;FR23229;VIEUX SAINT LOUIS;LAVAL;FR23229;2011-01-18T00:00:00+01:00;2013-01-05T00:00:00+01:00;48.072517;-0.773236;urn:ogc:def:crs:EPSG::4326;55;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR035A
STA-FR37010;STA-FR37010;FR.LCSQA-INERIS.AQ;1;FR37010;BT_PICHON;BASSE-TERRE;FR37010;2018-01-09T00:00:00+01:00;;15.994349;-61.727203;urn:ogc:def:crs:EPSG::4326;37;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR064A
STA-FR04142;STA-FR04142;FR.LCSQA-INERIS.AQ;2;FR04142;Zone Rurale Nord-Est;MONTG�-EN-GO�LE;FR04142;1993-05-15T00:00:00+01:00;;49.028057;2.750278;urn:ogc:def:crs:EPSG::4326;162;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR004A
STA-FR20046;STA-FR20046;FR.LCSQA-INERIS.AQ;2;FR20046;VAULX EN VELIN;VAULX-EN-VELIN;FR20046;2004-05-14T00:00:00+01:00;;45.7789;4.9247;urn:ogc:def:crs:EPSG::4326;172;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR38098;STA-FR38098;FR.LCSQA-INERIS.AQ;2;FR38098;Sarda Garriga;SAINT-LOUIS;FR38098;2005-03-08T00:00:00+01:00;;-21.277075;55.403065;urn:ogc:def:crs:EPSG::4326;65;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR060A
STA-FR20048;STA-FR20048;FR.LCSQA-INERIS.AQ;2;FR20048;SAINT EXUPERY;PUSIGNAN;FR20048;2001-12-14T00:00:00+01:00;;45.7533;5.0722;urn:ogc:def:crs:EPSG::4326;217;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR34003;STA-FR34003;FR.LCSQA-INERIS.AQ;1;FR34003;Chambord;THOURY;FR34003;1998-07-01T00:00:00+01:00;2014-01-08T00:00:00+01:00;47.630177;1.569311;urn:ogc:def:crs:EPSG::4326;76;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR31007;STA-FR31007;FR.LCSQA-INERIS.AQ;2;FR31007;BASSENS;BASSENS;FR31007;1997-07-01T00:00:00+01:00;;44.900295;-0.515835;urn:ogc:def:crs:EPSG::4326;36;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR25048;STA-FR25048;FR.LCSQA-INERIS.AQ;2;FR25048;Petit Quevilly;LE PETIT-QUEVILLY;FR25048;2005-02-20T00:00:00+01:00;;49.42815;1.058025;urn:ogc:def:crs:EPSG::4326;9;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR38013;STA-FR38013;FR.LCSQA-INERIS.AQ;1;FR38013;Rambaud;SAINT-DENIS;FR38013;2007-09-01T00:00:00+01:00;2013-08-21T00:00:00+01:00;-20.885885;55.473427;urn:ogc:def:crs:EPSG::4326;5;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR060A
STA-FR12004;STA-FR12004;FR.LCSQA-INERIS.AQ;2;FR12004;Toulouse �cole m. Jacquier;TOULOUSE;FR12004;1994-02-10T00:00:00+01:00;;43.575695;1.418064;urn:ogc:def:crs:EPSG::4326;144;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR16064;STA-FR16064;FR.LCSQA-INERIS.AQ;2;FR16064;Colmar Sud;COLMAR;FR16064;1993-11-29T00:00:00+01:00;;48.065414;7.333139;urn:ogc:def:crs:EPSG::4326;200;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR04071;STA-FR04071;FR.LCSQA-INERIS.AQ;2;FR04071;Rue Bonaparte;PARIS 6E ARRONDISSEMENT;FR04071;1994-02-22T00:00:00+01:00;;48.856388;2.335278;urn:ogc:def:crs:EPSG::4326;32;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR004A
STA-FR22017;STA-FR22017;FR.LCSQA-INERIS.AQ;1;FR22017;Volmunster;VOLMUNSTER;FR22017;2002-01-01T00:00:00+01:00;2014-11-06T00:00:00+01:00;49.125977;7.381747;urn:ogc:def:crs:EPSG::4326;349;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR30031;STA-FR30031;FR.LCSQA-INERIS.AQ;1;FR30031;Nancy-Poincare;NANCY;FR30031;1998-05-01T00:00:00+01:00;2014-12-18T00:00:00+01:00;48.6931;6.168019;urn:ogc:def:crs:EPSG::4326;200;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR39008;STA-FR39008;FR.LCSQA-INERIS.AQ;2;FR39008;Ville de Schoelcher;SCH�LCHER;FR39008;2003-02-25T00:00:00+01:00;;14.616389;-61.100792;urn:ogc:def:crs:EPSG::4326;20;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR062A
STA-FR10016;STA-FR10016;FR.LCSQA-INERIS.AQ;2;FR10016;Calais Berthelot;CALAIS;FR10016;2007-12-22T00:00:00+01:00;;50.94729;1.84308;urn:ogc:def:crs:EPSG::4326;4;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR05072;STA-FR05072;FR.LCSQA-INERIS.AQ;2;FR05072;Sainte Adresse;SAINTE-ADRESSE;FR05072;1997-08-21T00:00:00+01:00;2024-01-11T00:00:00+01:00;49.50386;0.084614;urn:ogc:def:crs:EPSG::4326;51;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR02020;STA-FR02020;FR.LCSQA-INERIS.AQ;2;FR02020;Rognac les Brets;ROGNAC;FR02020;1982-02-01T00:00:00+01:00;;43.510803;5.220046;urn:ogc:def:crs:EPSG::4326;48;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR03046;STA-FR03046;FR.LCSQA-INERIS.AQ;1;FR03046;LA CIOTAT;LA CIOTAT;FR03046;1998-01-08T00:00:00+01:00;2013-10-10T00:00:00+01:00;43.18659;5.607593;urn:ogc:def:crs:EPSG::4326;19;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR20061;STA-FR20061;FR.LCSQA-INERIS.AQ;2;FR20061;VILLEFRANCHE Village;VILLEFRANCHE-SUR-SAONE;FR20061;2006-01-30T00:00:00+01:00;2017-12-20T00:00:00+01:00;45.986217;4.719637;urn:ogc:def:crs:EPSG::4326;190;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR071A
